Filename,SMILES
molecule_2144.sdf,Cc1ccc2nc([C@H]3CCN(C4CCCCC4)C3)[nH]c2c1
molecule_2145.sdf,Cc1ccc2nc([C@H]3CCN(C(C)C)C3)[nH]c2c1
molecule_2146.sdf,CS(=O)(=O)c1ccc(CN2CC[C@H](c3nnc(-c4cccnc4)o3)C2)cc1
molecule_2147.sdf,COc1ccc(CN2CC[C@H](c3nnc(-c4cccnc4)o3)C2)c(O)c1
molecule_2148.sdf,Fc1ccc(CN2CC[C@H](c3nc4ccc(C(F)(F)F)cc4[nH]3)C2)cc1F
molecule_2149.sdf,FC(F)(F)c1ccc(CN2CC[C@H](c3nc4ccc(C(F)(F)F)cc4[nH]3)C2)cc1
molecule_215.sdf,C[C@H](C(=O)N1CCOCC1)[C@@H]1CC[C@@]2(C)Cc3sc(CS(=O)(=O)c4ccc(Cl)cc4)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2150.sdf,O=C(C1CCCCC1)N1CC[C@H](c2nc3ccc(C(F)(F)F)cc3[nH]2)C1
molecule_2151.sdf,Fc1ccccc1CN1CC[C@H](c2nc3ccc(C(F)(F)F)cc3[nH]2)C1
molecule_2152.sdf,Cc1ccccc1CN1CC[C@H](c2nc3ncccc3[nH]2)C1
molecule_2153.sdf,O=C(Nc1ccccc1)N1CC[C@H](c2nc3ccc(C(F)(F)F)cc3[nH]2)C1
molecule_2154.sdf,COc1ccc2nc([C@H]3CCN(C4CCN(C)CC4)C3)[nH]c2c1
molecule_2155.sdf,FC(F)(F)c1ccc2nc([C@H]3CCN(Cc4ccc(Cl)cc4)C3)[nH]c2c1
molecule_2156.sdf,FC(F)(F)c1ccc2nc([C@H]3CCN(C4CCOCC4)C3)[nH]c2c1
molecule_2157.sdf,COc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1
molecule_2158.sdf,COc1ccc2nc([C@H]3CCN(Cc4cccnc4)C3)[nH]c2c1
molecule_2159.sdf,FC(F)(F)c1ccc2nc([C@H]3CCN(CC4CCCCC4)C3)[nH]c2c1
molecule_216.sdf,C[C@H](C(=O)N1CCSCC1)[C@@H]1CC[C@@]2(C)Cc3sc(NC(=O)CC(C)(C)C)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2160.sdf,COc1ccc2nc([C@H]3CCN(CC4CCCCC4)C3)[nH]c2c1
molecule_2161.sdf,N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1
molecule_2162.sdf,CC(C)N1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1
molecule_2163.sdf,CC(=O)N1CCC(N2CC[C@H](c3nnc(-c4ccccc4)o3)C2)CC1
molecule_2164.sdf,COc1ccc2nc([C@H]3CCN(Cc4ncc[nH]4)C3)[nH]c2c1
molecule_2165.sdf,CN1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1
molecule_2166.sdf,CN1CCC(N2CC[C@H](c3nc4ccc(C#N)cc4[nH]3)C2)CC1
molecule_2167.sdf,c1ccc(Cc2nnc([C@H]3CCN(C4CCC4)C3)o2)cc1
molecule_2168.sdf,c1cnc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1
molecule_2169.sdf,CC(C)N1CC[C@H](c2nnc(Cc3ccccc3)o2)C1
molecule_217.sdf,COc1ccc(OCc2nc3c(s2)C[C@]2(C)CC[C@@H]([C@H](C)C(=O)N4CCCC4)[C@H](O)[C@H]2[C@@H]3C)cc1
molecule_2170.sdf,CC(=O)N1CCC(N2CC[C@H](c3nnc(Cc4ccccc4)o3)C2)CC1
molecule_2171.sdf,Cc1ccc2oc([C@H]3CCN(C(C)C)C3)nc2c1
molecule_2172.sdf,CC(=O)N1CCC(N2CC[C@H](c3nc4ccc(F)cc4[nH]3)C2)CC1
molecule_2173.sdf,CN1CCC(N2CC[C@H](c3nc4ccc(F)cc4[nH]3)C2)CC1
molecule_2174.sdf,CC(=O)N1CCC(N2CC[C@H](c3nc4cc(C)ccc4o3)C2)CC1
molecule_2175.sdf,Cc1ccc2oc([C@H]3CCN(Cc4cccc(Cl)c4)C3)nc2c1
molecule_2176.sdf,Cc1ccc2oc([C@H]3CCN(C4CCN(C)CC4)C3)nc2c1
molecule_2177.sdf,Fc1ccc2nc([C@H]3CCN(C4CCOCC4)C3)[nH]c2c1
molecule_2178.sdf,Cc1ccc2oc([C@H]3CCN(Cc4ccccn4)C3)nc2c1
molecule_2179.sdf,COCC(=O)N1CC[C@H](c2nc3ccc(F)cc3[nH]2)C1
molecule_218.sdf,C[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@]2(C)Cc3sc(-c4ccc(F)cc4)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2180.sdf,Fc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1
molecule_2181.sdf,Fc1ccc(CN2CC[C@H](c3nc4ccccc4[nH]3)C2)cc1F
molecule_2182.sdf,Fc1ccc2nc([C@H]3CCN(CC4CCCCC4)C3)[nH]c2c1
molecule_2183.sdf,Fc1ccc2nc([C@H]3CCN(Cc4ccccc4F)C3)[nH]c2c1
molecule_2184.sdf,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C(F)(F)F)cc4)C3)nc2c1
molecule_2185.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4cccc(Cl)c4)C3)nc2c1
molecule_2186.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccccc4C)C3)nc2c1
molecule_2187.sdf,Clc1cccc(CN2CC[C@H](c3nc4ccccc4o3)C2)c1
molecule_2188.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccc(C(F)(F)F)cc4)C3)nc2c1
molecule_2189.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(CC4CCCCC4)C3)nc2c1
molecule_219.sdf,C=CCN(C)C(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)Cc3sc(NC(=O)CC(C)(C)C)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2190.sdf,c1ccc2oc([C@H]3CCN(CC4CCCCC4)C3)nc2c1
molecule_2191.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccc(F)c(F)c4)C3)nc2c1
molecule_2192.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(C4CCN(C(C)=O)CC4)C3)nc2c1
molecule_2193.sdf,FC(F)(F)c1ccc(CN2CC[C@H](c3nc4ccccc4[nH]3)C2)cc1
molecule_2194.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccc(N(C)C)cc4)C3)nc2c1
molecule_2195.sdf,Fc1ccc(CN2CC[C@H](c3nc4ccccc4o3)C2)cc1F
molecule_2196.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(C4CCN(C)CC4)C3)nc2c1
molecule_2197.sdf,CC(C)CN1CC[C@H](c2nc3ccccc3o2)C1
molecule_2198.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccccn4)C3)nc2c1
molecule_2199.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccc(OC)cc4)C3)nc2c1
molecule_22.sdf,O=C(c1ccc(F)cc1)N1C[C@@H]2C[C@H](C1)c1ccc(-c3ccc(Cl)cc3)c(=O)n1C2
molecule_220.sdf,COCCNC(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)Cc3sc(NC(=O)CN(C)C)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2200.sdf,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccncc4)C3)nc2c1
molecule_2201.sdf,Cc1ccccc1CN1CC[C@H](c2nc3ccccc3n2C)C1
molecule_2202.sdf,Cc1ccccc1CN1CC[C@H](c2nc3ccccc3o2)C1
molecule_2203.sdf,Cn1c([C@H]2CCN(Cc3ccc(F)c(F)c3)C2)nc2ccccc21
molecule_2204.sdf,Cn1c([C@H]2CCN(Cc3ccc(C(F)(F)F)cc3)C2)nc2ccccc21
molecule_2205.sdf,FC(F)(F)c1ccc(CN2CC[C@H](c3nc4ccccc4o3)C2)cc1
molecule_2206.sdf,CN(C)c1ccc(CN2CC[C@H](c3nc4ccccc4n3C)C2)cc1
molecule_2207.sdf,CC(C)N1CC[C@H](c2nc3ccccc3o2)C1
molecule_2208.sdf,Cn1c([C@H]2CCN(CCCc3ccccc3)C2)nc2ccccc21
molecule_2209.sdf,NC(=O)c1cccc2[nH]c([C@H]3CCN(Cc4cccc(Cl)c4)C3)nc12
molecule_221.sdf,C=CCN(C)C(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)Cc3sc(CS(=O)(=O)c4ccc(Cl)cc4)nc3[C@@H](C)[C@@H]2[C@H]1O
molecule_2210.sdf,Cn1c([C@H]2CCN(Cc3ccc(Cl)cc3)C2)nc2ccccc21
molecule_2211.sdf,Cc1ccccc1CN1CC[C@H](c2nc3ccccc3s2)C1
molecule_2212.sdf,CN1CC[C@H](c2nc3ccccc3s2)C1
molecule_2213.sdf,CC(C)CN1CC[C@H](c2nc3ccccc3s2)C1
molecule_2214.sdf,COc1cccc(CN2CC[C@H](c3nc4ccccc4s3)C2)c1
molecule_2215.sdf,CS(=O)(=O)c1ccc(CN2CC[C@H](c3nc4ccccc4s3)C2)cc1
molecule_2216.sdf,Clc1cccc(CN2CC[C@H](c3nc4ccccc4s3)C2)c1
molecule_2217.sdf,N#Cc1cccc(CN2CC[C@H](c3nc4ccccc4s3)C2)c1
molecule_2218.sdf,Cc1ccc(-c2nnc([C@H]3CCN(Cc4ccc(OC(F)(F)F)cc4)C3)o2)cc1
molecule_2219.sdf,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1
molecule_222.sdf,COCCOc1cc(C)c2c(c1C)C[C@H]([C@H](C)C(=O)NCc1ccc(OC)cc1)CC2
molecule_2220.sdf,Fc1ccc(CN2CC[C@H](c3nc4ccccc4s3)C2)cc1F
molecule_2221.sdf,c1csc(CN2CC[C@H](c3nc4ccccc4s3)C2)c1
molecule_2222.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(C(=O)c4ccccn4)C3)o2)cc1
molecule_2223.sdf,COc1ccccc1-c1nnc([C@H]2CCN(c3nccc(C(F)(F)F)n3)C2)o1
molecule_2224.sdf,c1cc(-c2nnc([C@H]3CCN(Cc4ccc5c(c4)OCO5)C3)o2)ccn1
molecule_2225.sdf,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccc(C(=O)O)cc3)C2)o1
molecule_2226.sdf,FC(F)(F)Oc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4)o3)C2)cc1
molecule_2227.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(Cc4ccc(C(=O)O)cc4)C3)o2)cc1
molecule_2228.sdf,N#Cc1ccc(S(=O)(=O)N2CC[C@H](c3nnc(-c4ccccc4)o3)C2)cc1
molecule_2229.sdf,Fc1ccccc1CN1CC[C@H](c2nnc(-c3ccncc3)o2)C1
molecule_223.sdf,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ccccc1
molecule_2230.sdf,COc1ccccc1-c1nnc([C@H]2CCN(C(=O)NCc3ccccc3)C2)o1
molecule_2231.sdf,COc1ccccc1CN1CC[C@H](c2nnc(-c3ccncc3)o2)C1
molecule_2232.sdf,Clc1cccc(CN2CC[C@H](c3nnc(-c4ccncc4)o3)C2)c1
molecule_2233.sdf,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccc(NC(C)=O)cc3)C2)o1
molecule_2234.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(Cc4ccc(F)c(F)c4)C3)o2)cc1
molecule_2235.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(Cc4cn(C)c5ccccc45)C3)o2)cc1
molecule_2236.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(Cc4cccc(OC(F)(F)F)c4)C3)o2)cc1
molecule_2237.sdf,CC(=O)N1CCC(N2CC[C@H](c3nnc(-c4ccc(N(C)C)cc4)o3)C2)CC1
molecule_2238.sdf,COc1ccccc1-c1nnc([C@H]2CCN(CC(C)C)C2)o1
molecule_2239.sdf,CN(C)c1ccc(-c2nnc([C@H]3CCN(c4ccc(C#N)cn4)C3)o2)cc1
molecule_224.sdf,CC(=O)c1cccc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccccc2)c1
molecule_2240.sdf,Fc1ccc(OCc2nnc([C@H]3CCN(Cc4ccncc4)C3)o2)cc1
molecule_2241.sdf,Fc1ccccc1-c1nnc([C@H]2CCN(Cc3ccc(C(F)(F)F)cc3)C2)o1
molecule_2242.sdf,Fc1ccc(OCc2nnc([C@H]3CCN(c4nccc(C(F)(F)F)n4)C3)o2)cc1
molecule_2243.sdf,CS(=O)(=O)c1ccc(CN2CC[C@H](c3nnc(COc4ccc(F)cc4)o3)C2)cc1
molecule_2244.sdf,Clc1ccc(CN2CC[C@H](c3nnc(Cc4c[nH]c5ccccc45)o3)C2)cc1
molecule_2245.sdf,Clc1ccc(-c2nnc([C@H]3CCN(Cc4ccccn4)C3)o2)cc1
molecule_2246.sdf,N#Cc1ccc(CN2CC[C@H](c3nnc(Cc4c[nH]c5ccccc45)o3)C2)cc1
molecule_2247.sdf,CCCc1nnc([C@H]2CCN(Cc3ccc(OC)cc3)C2)o1
molecule_2248.sdf,Fc1ccccc1CN1CC[C@H](c2nnc(Cc3c[nH]c4ccccc34)o2)C1
molecule_2249.sdf,CC(=O)N1CCC(N2CC[C@H](c3nnc(Cc4c[nH]c5ccccc45)o3)C2)CC1
molecule_225.sdf,COc1cc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)c2ccccc2)cc(OC)c1
molecule_2250.sdf,COc1ccc(C(=O)N2C[C@@H]3C[C@H](C2)c2c(-c4ccccc4)ccc(=O)n2C3)cc1
molecule_2251.sdf,N#Cc1cccc(CN2C[C@@H]3C[C@H](C2)c2c(-c4cccnc4)ccc(=O)n2C3)c1
molecule_2252.sdf,CN(C)Cc1ccccc1-c1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)CSCC(=O)O)C1
molecule_2253.sdf,O=c1c(-c2cncnc2)ccc2n1C[C@H]1C[C@@H]2CN(Cc2cccs2)C1
molecule_2254.sdf,CC(=O)Nc1ccc(S(=O)(=O)N2C[C@@H]3C[C@H](C2)c2ccc(/C=C/c4ccc(Cl)cc4)c(=O)n2C3)cc1
molecule_2255.sdf,COc1ccc(S(=O)(=O)N2C[C@@H]3C[C@H](C2)c2ccc(-c4cccnc4)c(=O)n2C3)cc1
molecule_2256.sdf,CN1[C@@H](CCC(=O)NCc2ccco2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1ccccc1
molecule_2257.sdf,CN1[C@@H](CCC(=O)N2CCOCC2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1csnn1
molecule_2258.sdf,CN1[C@@H](CCC(=O)NCc2ccccc2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1nc2ccccc2n1C
molecule_2259.sdf,CN1[C@@H](CCC(=O)N2CCOCC2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1ccc(S(C)(=O)=O)cc1
molecule_226.sdf,COc1cc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)c2cccs2)cc(OC)c1
molecule_2260.sdf,CN(C)c1ccc(CN2CC[C@@H]3[C@H]2C(=O)NC[C@H](CCC(=O)N2CCc4ccccc42)N3C)cc1
molecule_2261.sdf,CN1[C@@H](CCC(=O)Nc2ccccc2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1ccc(S(C)(=O)=O)cc1
molecule_2262.sdf,CN1[C@@H](CCC(=O)NCc2cccnc2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1nc2ccccc2n1C
molecule_2263.sdf,CN1CCN(C(=O)CC[C@H]2CNC(=O)[C@@H]3[C@@H](CCN3Cc3cccc(Cl)c3)N2C)CC1
molecule_2264.sdf,CN1[C@@H](CCC(=O)Nc2ccccc2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1nc2ccccc2n1C
molecule_2265.sdf,CC1=C[C@@H](CNS(=O)(=O)c2ccc(F)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN1CCOCC1
molecule_2266.sdf,CC1=C[C@@H](CNC(=O)NC(C)C)[C@H](C(C)C)C[C@H]1CC(=O)N(C)Cc1ccccc1
molecule_2267.sdf,CC1=C[C@@H](CNC(=O)Nc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN(C)C
molecule_2268.sdf,CC(=O)Nc1ccc(C(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N(C)Cc3ccccc3)C[C@H]2C(C)C)cc1
molecule_2269.sdf,CC1=C[C@@H](CNC(=O)Nc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN1CCOCC1
molecule_227.sdf,Cc1ccc(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccccc2)cc1
molecule_2270.sdf,CC1=C[C@@H](CNS(=O)(=O)Cc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(c2ccccn2)CC1
molecule_2271.sdf,CC1=C[C@@H](CNC(=O)c2ccc(C#N)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN1CCOCC1
molecule_2272.sdf,CC1=C[C@@H](CNC(=O)c2ccncc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(c2ccccn2)CC1
molecule_2273.sdf,CC(=O)N1CCN(C(=O)C[C@@H]2C[C@@H](C(C)C)[C@H](CNS(=O)(=O)c3ccc(F)cc3)C=C2C)CC1
molecule_2274.sdf,CC1=C[C@@H](CNC(=O)C2CC2)[C@H](C(C)C)C[C@H]1CC(=O)N(C)Cc1ccccc1
molecule_2275.sdf,CC1=C[C@@H](CNC(=O)c2ccccn2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(c2ccccn2)CC1
molecule_2276.sdf,COc1ccc(S(=O)(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)NCCN(C)C)C[C@H]2C(C)C)cc1
molecule_2277.sdf,CC1=C[C@@H](CNC(=O)c2cnccn2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(c2ccccn2)CC1
molecule_2278.sdf,CC1=C[C@@H](CNC(=O)c2ccc(F)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN1CCOCC1
molecule_2279.sdf,CC1=C[C@@H](CNS(=O)(=O)c2ccc(C#N)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCCN(C)C
molecule_228.sdf,O=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Oc1ccc2c(c1)OCO2
molecule_2280.sdf,COc1ccc(CNC(=O)C[C@@H]2C[C@@H](C(C)C)[C@H](CNS(C)(=O)=O)C=C2C)cc1
molecule_2281.sdf,COc1ccc(CNC(=O)C[C@@H]2C[C@@H](C(C)C)[C@H](CNC(=O)C3CCN(C(C)=O)CC3)C=C2C)cc1
molecule_2282.sdf,COc1ccc(CNC(=O)C[C@@H]2C[C@@H](C(C)C)[C@H](CNC(=O)c3cncnc3)C=C2C)cc1
molecule_2283.sdf,CC1=C[C@@H](CNC(=O)c2ccc(C#N)cc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(c2ccccn2)CC1
molecule_2284.sdf,CC1=C[C@@H](CNC(=O)c2ccc(C#N)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(F)cc1
molecule_2285.sdf,CC1=C[C@@H](CNC(=O)c2ccccn2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(C#N)cc1
molecule_2286.sdf,CC1=C[C@@H](CNC(=O)CC(C)(C)CC(=O)O)[C@H](C(C)C)C[C@H]1CC(=O)N(C)Cc1ccccc1
molecule_2287.sdf,CC1=C[C@@H](CNC(=O)c2ccco2)[C@H](C(C)C)C[C@H]1CC(=O)Nc1ccccn1
molecule_2288.sdf,CC(=O)Nc1ccc(C(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCN(C)CC3)C[C@H]2C(C)C)cc1
molecule_2289.sdf,COc1cccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCN(C)CC3)C[C@H]2C(C)C)c1
molecule_229.sdf,CC(C)c1nnnn1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1cccc(C#N)c1
molecule_2290.sdf,CC1=C[C@@H](CNC(=O)c2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(C#N)cc1
molecule_2291.sdf,COc1cccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N(C)Cc3cccnc3)C[C@H]2C(C)C)c1
molecule_2292.sdf,CC1=C[C@@H](CNC(=O)c2ccc(C#N)cc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(C)CC1
molecule_2293.sdf,COCCNC(=O)C[C@@H]1C[C@@H](C(C)C)[C@H](CNS(=O)(=O)c2ccccc2)C=C1C
molecule_2294.sdf,COc1ccc(S(=O)(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)NCc3cccnc3)C[C@H]2C(C)C)cc1
molecule_2295.sdf,CC1=C[C@@H](CNS(=O)(=O)c2ccc(C)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1cccnc1
molecule_2296.sdf,CC1=C[C@@H](CNC(=O)c2ccc(F)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccccn1
molecule_2297.sdf,COCCC(=O)NC[C@@H]1C=C(C)[C@H](CC(=O)NCc2ccccn2)C[C@H]1C(C)C
molecule_2298.sdf,COc1cccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)NCc3ccccn3)C[C@H]2C(C)C)c1
molecule_2299.sdf,COc1ccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)NCc3cccnc3)C[C@H]2C(C)C)cc1
molecule_23.sdf,O=C(Nc1cccc(F)c1)N1C[C@@H]2C[C@H](C1)c1c(-c3ccccc3)ccc(=O)n1C2
molecule_230.sdf,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1cncnc1
molecule_2300.sdf,COc1ccccc1C(=O)NC[C@@H]1C=C(C)[C@H](CC(=O)NC2CCCC2)C[C@H]1C(C)C
molecule_2301.sdf,CC1=C[C@@H](CNS(=O)(=O)Cc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NC1CCCC1
molecule_2302.sdf,C#CCNC(=O)C[C@@H]1C[C@@H](C(C)C)[C@H](CNC(=O)Nc2cccc(OC)c2)C=C1C
molecule_2303.sdf,COCCNC(=O)C[C@@H]1C[C@@H](C(C)C)[C@H](CNC(=O)c2ccc(C)cc2)C=C1C
molecule_2304.sdf,COc1cccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCCC3)C[C@H]2C(C)C)c1
molecule_2305.sdf,CC(=O)Nc1ccc(C(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCOCC3)C[C@H]2C(C)C)cc1
molecule_2306.sdf,CC1=C[C@@H](CNS(=O)(=O)Cc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCCC1
molecule_2307.sdf,CC1=C[C@@H](CNS(=O)(=O)Cc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(C#N)cc1
molecule_2308.sdf,COc1cccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCN(c4ccccn4)CC3)C[C@H]2C(C)C)c1
molecule_2309.sdf,COCCC(=O)NC[C@@H]1C=C(C)[C@H](CC(=O)N2CCN(c3ccccn3)CC2)C[C@H]1C(C)C
molecule_231.sdf,CC(C)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)c2cncnc2)cc1
molecule_2310.sdf,CC1=C[C@@H](CNC(=O)NCc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1cccnc1
molecule_2311.sdf,CC1=C[C@@H](CNC(=O)Nc2cccc(F)c2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1cccnc1
molecule_2312.sdf,CC1=C[C@@H](CNC(=O)Nc2cccc(F)c2)[C@H](C(C)C)C[C@H]1CC(=O)N(C)Cc1cccnc1
molecule_2313.sdf,CC(=O)c1ccc(NC(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N(C)Cc3cccnc3)C[C@H]2C(C)C)cc1
molecule_2314.sdf,COc1ccc(S(=O)(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)NC3CCCC3)C[C@H]2C(C)C)cc1
molecule_2315.sdf,CC1=C[C@@H](CNC(=O)C2CC2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(C#N)cc1
molecule_2318.sdf,C#CCNC(=O)C[C@@H]1C[C@@H](C(C)C)[C@H](CNS(=O)(=O)c2ccc(OC)cc2)C=C1C
molecule_2319.sdf,CC(=O)Nc1ccc(S(=O)(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)N3CCCC3)C[C@H]2C(C)C)cc1
molecule_232.sdf,CC(C)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)c2cccc3cccnc23)cc1
molecule_2320.sdf,CC1=C[C@@H](CNC(=O)Nc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)N1CCOCC1
molecule_2321.sdf,CC1=C[C@@H](CNC(=O)C2CC2)[C@H](C(C)C)C[C@H]1CC(=O)NC1CCCC1
molecule_2322.sdf,CC1=C[C@@H](CNC(=O)COc2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NC1CCCC1
molecule_2323.sdf,CCCS(=O)(=O)NC[C@@H]1C=C(C)[C@H](CC(=O)NCc2ccc(F)cc2)C[C@H]1C(C)C
molecule_2324.sdf,CC1=C[C@@H](CNC(=O)c2ccccc2)[C@H](C(C)C)C[C@H]1CC(=O)NC1CCCC1
molecule_2325.sdf,CN(C)c1ccc(CN2CC[C@H](c3nnc(Cc4ccccc4)o3)C2)cc1
molecule_2326.sdf,O=C(c1ccccc1)N1CC[C@H](c2nc3cc(Cl)ccc3o2)C1
molecule_2327.sdf,O=C(c1ccccc1)N1CC[C@H](c2nc3ccc(C(F)(F)F)cc3[nH]2)C1
molecule_2328.sdf,COc1ccc2nc([C@H]3CCN(C(=O)Nc4ccc(F)cc4)C3)[nH]c2c1
molecule_2329.sdf,COc1ccc(-c2nnc([C@H]3CCN(Cc4cnc5ccccc5c4)C3)o2)cc1
molecule_233.sdf,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Oc2ccc(-n3cncn3)cc2)cc1
molecule_2330.sdf,COc1ccc(C(=O)N2CC[C@H](c3nnc(-c4ccncc4)o3)C2)cc1OC
molecule_2331.sdf,O=C(c1cccnc1)N1CC[C@H](c2nnc(-c3ccncc3)o2)C1
molecule_2332.sdf,COc1ccc(-c2nnc([C@H]3CCN(Cc4cn(C)c5ccccc45)C3)o2)cc1
molecule_2333.sdf,CC(=O)N1CCC(N2CC[C@H](c3nnc(C)o3)C2)CC1
molecule_2334.sdf,Fc1ccccc1-c1nnc([C@H]2CCN(c3nccc(C(F)(F)F)n3)C2)o1
