Molecule Name,AI Confidence,Breadth Score,Local Score
molecule_1857,-2.321775436401367,-7.6,3.2
molecule_1858,-2.7677083015441895,-8.0,8.2
molecule_1859,-3.7547357082366943,-8.9,10.6
molecule_1860,-1.8979897499084473,-7.7,3.7
molecule_1861,-1.2426879405975342,-7.3,7.5
molecule_1862,-2.8127448558807373,-8.2,1.2
molecule_1863,-4.2688140869140625,-8.2,-0.0
molecule_1864,-1.3149782419204712,-7.1,5.5
molecule_1865,-1.3324683904647827,-7.7,-0.5
molecule_1866,-4.129647731781006,-8.6,14.3
molecule_1867,-4.139469146728516,-8.3,11.2
molecule_1868,-2.415297746658325,-7.9,-0.9
molecule_1869,-1.3244355916976929,-8.0,6.3
molecule_1870,-2.7323684692382812,-7.4,0.3
molecule_1871,-2.2836742401123047,-7.5,21.8
molecule_1872,-3.1021909713745117,-7.6,18.1
molecule_1873,-3.170123815536499,-6.7,22.2
molecule_1874,-2.3147709369659424,-7.9,17.6
molecule_1875,-3.117931365966797,-7.6,22.6
molecule_1876,-3.725630521774292,-8.4,19.1
molecule_1877,-3.301189661026001,-7.0,6.6
molecule_1878,-4.049592018127441,-7.1,7.2
molecule_1879,-3.1034553050994873,-7.3,-4.4
molecule_1880,-2.5980124473571777,-6.3,-5.4
molecule_1881,-3.4404823780059814,-7.7,6.2
molecule_1882,-2.963120460510254,-7.3,-1.9
molecule_1883,-3.2575507164001465,-7.5,3.1
molecule_1884,-0.3222498893737793,-7.8,-5.2
molecule_1885,-2.6105945110321045,-6.7,-1.5
molecule_1886,-3.301001787185669,-6.7,-4.5
molecule_1887,-3.449265480041504,-7.5,2.1
molecule_1888,-2.3899195194244385,-6.5,-6.6
molecule_1889,-1.9517892599105835,-7.5,-5.3
molecule_1890,-2.2128334045410156,-7.1,7.2
molecule_1891,-3.1912639141082764,-7.1,7.6
molecule_1892,-3.0841708183288574,-7.2,-5.0
molecule_1893,-2.6621253490448,-7.0,-1.7
molecule_1894,-2.950575113296509,-7.5,-5.7
molecule_1895,-1.9790500402450562,-7.0,-6.7
molecule_1896,-2.791538953781128,-7.3,-0.2
molecule_1897,-3.6403400897979736,-7.1,1.7
molecule_1898,-0.919971227645874,-7.0,-4.8
molecule_1899,-2.5919301509857178,-6.8,-3.2
molecule_1900,-3.5851213932037354,-7.0,3.2
molecule_1901,-3.6875574588775635,-6.8,-1.8
molecule_1902,-3.811082124710083,-7.1,8.1
molecule_1903,-3.4017159938812256,-6.5,-1.9
molecule_1904,-3.193108081817627,-7.1,20.2
molecule_1905,-3.086778163909912,-6.9,1.0
molecule_1906,-3.027552843093872,-7.6,7.3
molecule_1907,-3.802074909210205,-8.0,9.2
molecule_1908,-3.133655309677124,-7.7,7.7
molecule_1909,-2.069986581802368,-7.5,-1.8
molecule_1910,-4.067804336547852,-7.7,8.3
molecule_1911,-2.284176826477051,-6.3,-0.3
molecule_1912,-3.5941824913024902,-7.2,-3.5
molecule_1913,-3.328265905380249,-6.7,2.6
molecule_1914,-2.973198175430298,-7.6,2.9
molecule_1915,-4.167645454406738,-7.5,-1.5
molecule_1916,-3.6811680793762207,-6.8,6.7
molecule_1917,-2.6096601486206055,-6.3,2.7
molecule_1918,-3.3035051822662354,-6.9,0.6
molecule_1919,-3.080796480178833,-6.7,1.0
molecule_1920,-3.845562219619751,-7.4,17.9
molecule_1921,-3.4252212047576904,-6.9,5.7
molecule_1922,-3.521583318710327,-6.7,-0.1
molecule_1923,-3.6898176670074463,-7.1,4.4
molecule_1924,-3.7758142948150635,-8.1,3.4
molecule_1925,-3.1120247840881348,-6.9,0.5
molecule_1926,-3.1527135372161865,-6.5,-3.5
molecule_1927,-3.22016978263855,-7.1,-1.1
molecule_1928,-2.6963539123535156,-7.1,0.7
molecule_1929,-3.6489524841308594,-7.2,3.0
molecule_1930,-2.2351934909820557,-6.9,1.2
molecule_1931,-1.839440941810608,-7.0,5.4
molecule_1932,-2.573885440826416,-7.5,4.7
molecule_1933,-2.8305134773254395,-6.2,-9.6
molecule_1934,-2.6131534576416016,-6.7,3.0
molecule_1935,-2.8438830375671387,-7.4,3.2
molecule_1936,-2.133906602859497,-6.2,-8.9
molecule_1937,-3.551086664199829,-7.1,3.4
molecule_1938,-2.9141135215759277,-8.6,22.9
molecule_1939,-2.4131433963775635,-6.6,-6.9
molecule_1940,-3.258254289627075,-8.1,1.8
molecule_1941,-2.254866600036621,-7.4,2.6
molecule_1942,-3.4405696392059326,-7.3,2.4
molecule_1943,-2.315903663635254,-6.4,-4.6
molecule_1944,-4.477062225341797,-7.8,7.0
molecule_1945,-0.6045975089073181,-4.8,-6.1
molecule_1946,-1.486587643623352,-5.3,-6.6
molecule_1947,-3.867842435836792,-7.4,4.7
molecule_1948,-2.489464282989502,-5.4,-0.3
molecule_1949,-1.9805279970169067,-6.8,-2.9
molecule_1950,-3.3866071701049805,-6.5,-2.1
molecule_1951,-4.056459903717041,-7.6,0.6
molecule_1952,-3.0595319271087646,-7.2,4.1
molecule_1953,-2.9172370433807373,-6.7,-5.0
molecule_1954,-2.7515931129455566,-7.8,-2.8
molecule_1955,-2.840909004211426,-6.7,-2.6
molecule_1956,-2.6786563396453857,-7.3,-3.9
molecule_1957,-3.034503221511841,-7.7,3.1
molecule_1958,-3.09779953956604,-6.7,4.3
molecule_1959,-3.491778612136841,-7.0,2.3
molecule_1960,-2.8004534244537354,-6.1,-1.3
molecule_1961,-3.4822027683258057,-7.3,5.0
molecule_1962,-2.832542657852173,-6.8,-2.9
molecule_1963,-2.6467854976654053,-6.5,3.1
molecule_1964,-2.3442020416259766,-6.2,0.7
molecule_1965,-1.3098770380020142,-6.9,0.1
molecule_1966,-3.724663496017456,-7.2,2.5
molecule_1967,-2.1327781677246094,-6.6,-1.7
molecule_1968,-2.554141044616699,-6.0,-1.7
molecule_1969,-2.657263994216919,-8.0,6.4
molecule_1970,-2.08821439743042,-6.3,-3.0
molecule_1971,-2.933833599090576,-7.5,3.7
molecule_1972,-1.1196454763412476,-6.8,-4.4
molecule_1973,-3.147423028945923,-7.9,-0.2
molecule_1974,-3.285801887512207,-7.4,14.3
molecule_1975,-3.455540895462036,-7.2,-1.8
molecule_1976,-2.6056039333343506,-6.9,-2.3
molecule_1977,-3.0570921897888184,-7.0,-1.5
molecule_1978,-1.6949690580368042,-5.7,-6.9
molecule_1979,-3.4404995441436768,-7.3,7.6
molecule_1980,-1.6450049877166748,-7.7,-8.4
molecule_1981,-3.678659677505493,-7.3,9.3
molecule_1982,-2.260509490966797,-7.8,4.6
molecule_1983,-2.1649398803710938,-6.9,-5.4
molecule_1984,-2.804036855697632,-6.9,0.5
molecule_1985,-0.5146403312683105,-7.0,-6.9
molecule_1986,-3.5360219478607178,-6.4,2.7
molecule_1987,-3.81693434715271,-7.3,1.3
molecule_1988,-1.848741054534912,-6.5,-6.3
molecule_1989,-3.2162768840789795,-6.6,-2.2
molecule_1990,-3.665294885635376,-6.4,-1.1
molecule_1991,-2.8443641662597656,-6.9,-0.9
molecule_1992,-1.8589482307434082,-5.8,-4.3
molecule_1993,-3.140918016433716,-7.5,20.1
molecule_1994,-3.2400197982788086,-7.3,6.6
molecule_1995,-2.8714487552642822,-7.1,0.2
molecule_1996,-3.275446653366089,-8.0,-2.6
molecule_1997,-3.4265804290771484,-7.1,-3.0
molecule_1998,-2.909616708755493,-7.1,-4.5
molecule_1999,-2.558418035507202,-7.0,-5.6
molecule_2000,-3.822180986404419,-7.6,-3.9
molecule_2001,-2.261613607406616,-6.9,1.1
molecule_2002,-2.8139960765838623,-6.9,1.4
molecule_2003,-2.9022834300994873,-7.6,4.1
molecule_2004,-1.1573020219802856,-6.1,-5.8
molecule_2005,-3.341313362121582,-7.9,3.5
molecule_2006,-1.5301048755645752,-6.4,-4.0
molecule_2007,-1.8422081470489502,-7.0,-5.3
molecule_2008,-2.876225233078003,-6.9,-2.3
molecule_2009,-1.8330469131469727,-7.6,7.6
molecule_2010,-1.6727064847946167,-7.5,-6.8
molecule_2011,-1.1072484254837036,-6.4,-4.4
molecule_2012,-3.8310129642486572,-6.6,3.8
molecule_2013,-2.7756898403167725,-6.9,-3.4
molecule_2014,-3.1867387294769287,-8.3,3.9
molecule_2015,-3.3532214164733887,-7.0,-2.0
molecule_2016,-1.2951315641403198,-7.0,6.0
molecule_2017,-2.1915154457092285,-7.4,2.7
molecule_2018,-3.458817958831787,-7.0,14.1
molecule_2019,-2.476576328277588,-7.1,7.7
molecule_2020,-2.3091042041778564,-7.5,2.1
molecule_2021,-2.5795555114746094,-7.1,3.9
molecule_2022,-2.18877911567688,-6.2,4.7
molecule_2023,-2.5562798976898193,-6.4,-2.1
molecule_2024,-3.3092644214630127,-7.2,5.7
molecule_2025,-2.7902700901031494,-7.2,6.0
molecule_2026,-3.9074885845184326,-7.2,-1.8
molecule_2027,-3.431039810180664,-7.2,-2.4
molecule_2028,-2.9973199367523193,-7.6,6.2
molecule_2029,-3.8546228408813477,-8.0,-4.1
molecule_2030,-3.8714890480041504,-7.7,1.1
molecule_2031,-3.595327138900757,-7.4,5.5
molecule_2032,-2.9446308612823486,-7.7,7.7
molecule_2033,-2.249351739883423,-6.4,-4.8
molecule_2034,-0.41639119386672974,-6.5,-3.3
molecule_2035,-4.108314037322998,-7.4,6.4
molecule_2036,-3.3133304119110107,-8.3,-4.5
molecule_2037,-4.088445663452148,-7.1,4.7
molecule_2038,-3.4358198642730713,-7.8,7.3
molecule_2039,-3.506005048751831,-7.8,-2.7
molecule_2041,-2.3438665866851807,-6.1,3.4
molecule_2042,-1.950729489326477,-7.3,3.3
molecule_2043,-1.2101366519927979,-6.3,-5.5
molecule_2044,-3.5680043697357178,-7.2,-4.3
molecule_2045,-2.9866504669189453,-6.7,5.6
molecule_2046,-3.161498785018921,-7.3,4.8
molecule_2047,-3.3571200370788574,-7.1,15.0
molecule_2048,-2.641202688217163,-5.5,-0.8
molecule_2049,-3.205399751663208,-6.2,9.9
molecule_2050,-2.790341377258301,-6.5,2.3
molecule_2051,-2.4029643535614014,-7.0,0.5
molecule_2052,-2.2696268558502197,-6.5,12.7
molecule_2053,-2.99931263923645,-5.5,5.4
molecule_2054,-2.61761212348938,-6.7,8.2
molecule_2055,-1.4313021898269653,-7.3,-2.3
molecule_2056,-2.658503770828247,-6.6,17.4
molecule_2057,-2.3128795623779297,-7.1,10.7
molecule_2058,-2.7843103408813477,-6.3,4.9
molecule_2059,-1.7932723760604858,-7.3,-0.1
molecule_2060,-3.3192484378814697,-7.3,12.7
molecule_2061,-3.016484260559082,-7.5,7.5
molecule_2062,-1.7852466106414795,-6.2,-2.1
molecule_2063,-2.4203073978424072,-6.9,5.2
molecule_2064,-2.9092092514038086,-6.7,13.4
molecule_2065,-2.5204997062683105,-6.7,18.0
molecule_2066,-2.7923152446746826,-6.5,12.5
molecule_2067,-3.9981331825256348,-6.4,8.3
molecule_2068,-2.0990140438079834,-6.8,1.9
molecule_2069,-2.8224661350250244,-8.5,1.8
molecule_2070,-1.9490559101104736,-6.3,14.0
molecule_2071,-3.257164716720581,-6.6,3.8
molecule_2072,-2.8839094638824463,-7.1,-0.6
molecule_2073,-3.2178170680999756,-6.3,-2.5
molecule_2074,-2.313739538192749,-6.7,-2.0
molecule_2075,-2.1117665767669678,-6.7,-6.4
molecule_2076,-3.485893964767456,-7.5,2.0
molecule_2077,-1.814105749130249,-5.6,-4.9
molecule_2078,-4.004389762878418,-7.1,-2.3
molecule_2079,-3.2635176181793213,-8.1,3.4
molecule_2080,-1.1566658020019531,-6.8,-2.9
molecule_2081,-3.4265542030334473,-6.9,-3.5
molecule_2082,-2.915182113647461,-7.2,-1.6
molecule_2083,-3.066070556640625,-7.3,-2.2
molecule_2084,-2.512714385986328,-6.6,-1.4
molecule_2085,-3.532285451889038,-7.1,-3.9
molecule_2086,-3.560978889465332,-8.0,2.3
molecule_2087,-2.2534096240997314,-7.3,-1.4
molecule_2088,-3.5037806034088135,-7.1,-2.7
molecule_2089,-2.765033483505249,-7.2,-3.0
molecule_2090,-2.83542537689209,-7.3,-3.2
molecule_2091,-1.9317536354064941,-7.4,-3.3
molecule_2092,-3.2557013034820557,-7.9,1.9
molecule_2093,-2.347142219543457,-6.5,-2.4
molecule_2094,-2.5147907733917236,-6.2,-3.3
molecule_2095,-2.7615108489990234,-6.6,-4.1
molecule_2096,-1.2732445001602173,-6.2,-5.1
molecule_2097,-3.3282217979431152,-7.1,8.4
molecule_2098,-1.1197606325149536,-6.6,-6.0
molecule_2099,-1.1686147451400757,-6.4,-5.5
molecule_2100,-3.0753185749053955,-6.4,-3.3
molecule_2101,-2.939781904220581,-6.5,-3.5
molecule_2102,-2.4626991748809814,-6.3,-2.2
molecule_2103,-1.581724762916565,-6.5,-4.6
molecule_2104,-1.987788438796997,-6.5,-2.2
molecule_2105,-3.2401013374328613,-6.9,4.9
molecule_2106,-3.2861061096191406,-6.8,-4.5
molecule_2107,-3.7011427879333496,-6.3,-4.2
molecule_2108,-1.7536802291870117,-6.8,-6.6
molecule_2109,-2.822511672973633,-6.3,-5.5
molecule_2110,-2.86861252784729,-6.7,-4.6
molecule_2111,-2.546490430831909,-6.4,-4.9
molecule_2112,-2.916292428970337,-7.6,1.3
molecule_2113,-3.414674997329712,-7.1,-3.5
molecule_2114,-2.143709182739258,-5.8,-6.0
molecule_2115,-3.0053439140319824,-6.5,-5.4
molecule_2116,-3.7552201747894287,-6.5,-4.7
molecule_2117,-1.9180299043655396,-6.6,-5.2
molecule_2118,-3.2266829013824463,-6.4,-2.0
molecule_2119,-1.8464751243591309,-7.0,-2.5
molecule_2120,-1.566846489906311,-6.5,-3.0
molecule_2121,-3.1917479038238525,-6.9,-1.1
molecule_2122,-2.606121301651001,-6.2,-4.3
molecule_2123,-2.3344104290008545,-6.9,-1.5
molecule_2124,-1.8606252670288086,-6.4,-3.8
molecule_2125,-2.494652032852173,-5.5,-6.4
molecule_2126,-2.495638132095337,-6.5,-3.9
molecule_2127,-3.145676851272583,-6.1,-3.0
molecule_2128,-3.452836036682129,-6.9,-1.0
molecule_2129,-3.537414073944092,-7.1,-1.1
molecule_2130,-3.582981824874878,-6.2,-4.2
molecule_2131,-1.7673128843307495,-7.3,3.2
molecule_2132,-1.8156248331069946,-6.1,-4.7
molecule_2133,-2.941472291946411,-7.5,-0.3
molecule_2134,-1.9708949327468872,-7.1,-3.2
molecule_2135,-4.231687545776367,-7.4,-3.1
molecule_2136,-2.644174814224243,-6.8,-2.9
molecule_2137,-2.24196720123291,-7.7,-3.5
molecule_2138,-3.0814578533172607,-7.5,0.5
molecule_2139,-2.039383888244629,-7.4,0.3
molecule_2140,-3.1611242294311523,-7.1,2.9
molecule_2141,-1.9861453771591187,-6.5,-4.7
molecule_2142,-2.317823886871338,-7.7,-4.7
molecule_2143,-1.880282998085022,-6.9,-4.8
molecule_2144,-4.059564590454102,-7.4,-3.6
molecule_2145,-2.129293203353882,-6.6,-4.5
molecule_2146,-3.159069776535034,-7.3,-0.5
molecule_2147,-3.0161919593811035,-7.4,-2.5
molecule_2148,-0.8457585573196411,-7.5,-4.2
molecule_2149,-1.7122949361801147,-7.7,-0.8
molecule_2150,-3.8319122791290283,-7.7,1.8
molecule_2151,-1.5987509489059448,-7.8,-2.3
molecule_2152,-0.979398250579834,-6.7,-3.4
molecule_2153,-2.7743656635284424,-8.1,5.6
molecule_2154,-0.8275048732757568,-6.8,0.1
molecule_2155,-3.3583176136016846,-7.8,-4.6
molecule_2156,-2.2956349849700928,-7.4,-1.2
molecule_2157,-2.7720136642456055,-6.3,-4.8
molecule_2158,-2.8388595581054688,-6.7,-2.7
molecule_2159,-3.637068510055542,-7.4,-4.3
molecule_2160,-1.96056067943573,-6.7,-4.3
molecule_2161,-2.0818989276885986,-6.6,-3.9
molecule_2162,-1.7057244777679443,-6.3,-4.3
molecule_2163,-3.3060898780822754,-7.7,3.8
molecule_2164,-2.089090585708618,-7.0,-3.8
molecule_2165,-1.4386038780212402,-6.1,-4.9
molecule_2166,-1.421381950378418,-6.8,0.6
molecule_2167,-2.0825774669647217,-6.7,-6.5
molecule_2168,-2.0487422943115234,-6.2,-4.7
molecule_2169,-1.1584006547927856,-6.4,-5.8
molecule_2170,-3.6970317363739014,-7.1,-4.3
molecule_2171,-2.491668939590454,-6.4,-4.9
molecule_2172,-2.0013294219970703,-7.4,1.3
molecule_2173,-1.9546189308166504,-6.8,-2.4
molecule_2174,-1.8632646799087524,-7.3,-3.4
molecule_2175,-1.5582536458969116,-6.9,-5.0
molecule_2176,-1.2217172384262085,-7.1,-3.6
molecule_2177,-1.944723129272461,-7.1,-3.3
molecule_2178,-1.7805780172348022,-7.0,-4.3
molecule_2179,-2.0321733951568604,-6.2,-3.5
molecule_2180,-2.4603240489959717,-6.6,-4.4
molecule_2181,-1.9120557308197021,-7.3,-4.1
molecule_2182,-3.221949338912964,-7.6,-5.1
molecule_2183,-1.8112388849258423,-7.8,-4.9
molecule_2184,-2.3128669261932373,-7.9,-4.9
molecule_2185,-1.1087005138397217,-7.0,0.1
molecule_2186,-3.6528470516204834,-7.4,2.0
molecule_2187,-1.5121454000473022,-6.6,-4.6
molecule_2188,-3.1501410007476807,-7.2,4.0
molecule_2189,-3.9709389209747314,-7.5,-1.6
molecule_2190,-1.3780914545059204,-6.7,-7.2
molecule_2191,-3.3028457164764404,-7.2,-3.9
molecule_2192,-2.8881301879882812,-7.3,6.6
molecule_2193,-3.2385880947113037,-8.1,-5.6
molecule_2194,-3.7999274730682373,-7.2,7.0
molecule_2195,-2.387488603591919,-7.2,-4.7
molecule_2196,-4.285256862640381,-7.5,6.7
molecule_2197,-1.016194224357605,-5.6,-4.8
molecule_2198,-1.2017189264297485,-7.3,1.2
molecule_2199,-3.6765248775482178,-7.1,3.1
molecule_2200,-2.9603545665740967,-7.2,1.2
molecule_2201,-2.484238386154175,-6.6,-3.5
molecule_2202,-1.7850350141525269,-6.8,-4.3
molecule_2203,-1.5195214748382568,-6.8,-4.6
molecule_2204,-2.115224599838257,-6.9,-4.5
molecule_2205,-1.566040277481079,-7.3,-5.8
molecule_2206,-3.112828493118286,-6.6,-5.3
molecule_2207,-2.389643669128418,-6.2,-5.1
molecule_2208,-1.150046467781067,-6.8,-6.0
molecule_2209,-3.077153444290161,-7.2,-4.5
molecule_2210,-3.083570718765259,-6.7,-3.7
molecule_2211,-1.5199860334396362,-7.1,-4.6
molecule_2212,-1.245509147644043,-6.0,-5.8
molecule_2213,-2.2068893909454346,-5.7,-4.5
molecule_2214,-2.0116419792175293,-6.4,-2.2
molecule_2215,-2.1590654850006104,-7.5,1.5
molecule_2216,-1.1611433029174805,-6.9,-1.9
molecule_2217,-1.0827709436416626,-6.6,-3.4
molecule_2218,-2.757798433303833,-8.3,0.4
molecule_2219,-3.300138235092163,-7.9,-5.1
molecule_2220,-2.7619593143463135,-6.8,-3.6
molecule_2221,-1.5675290822982788,-6.2,-4.2
molecule_2222,-3.186077833175659,-7.2,-0.1
molecule_2223,-2.9127986431121826,-6.9,-4.0
molecule_2224,-1.9254027605056763,-7.6,-5.1
molecule_2225,-2.916729688644409,-7.5,-3.7
molecule_2226,-1.9409661293029785,-8.2,-4.1
molecule_2227,-4.227519989013672,-7.5,3.9
molecule_2228,-4.120963096618652,-7.4,-4.0
molecule_2229,-2.682325601577759,-7.5,-4.5
molecule_2230,-1.9096792936325073,-7.6,-4.5
molecule_2231,-1.7827638387680054,-6.9,-2.9
molecule_2232,-2.4108543395996094,-7.0,-4.6
molecule_2233,-2.1909704208374023,-7.2,2.7
molecule_2234,-2.899857759475708,-7.3,-4.5
molecule_2235,-2.5764341354370117,-8.4,-0.9
molecule_2236,-3.228973865509033,-7.1,-3.5
molecule_2237,-1.4204795360565186,-7.5,-0.0
molecule_2238,-2.21936297416687,-6.1,-4.6
molecule_2239,-2.892986297607422,-7.0,10.2
molecule_2240,-3.1035616397857666,-6.8,-4.9
molecule_2241,-3.121263265609741,-8.1,-3.2
molecule_2242,-3.077462673187256,-6.8,-0.4
molecule_2243,-3.361374616622925,-7.4,-0.3
molecule_2244,-3.2541871070861816,-7.5,-4.9
molecule_2245,-3.756782054901123,-7.6,-1.7
molecule_2246,-2.7645273208618164,-7.8,-3.6
molecule_2247,-3.425004482269287,-6.0,-5.4
molecule_2248,-3.093719720840454,-7.3,-5.6
molecule_2249,-2.730292558670044,-7.9,-2.0
molecule_2250,-1.4205776453018188,-7.2,6.7
molecule_2251,-2.6214680671691895,-7.7,0.2
molecule_2252,-3.0573818683624268,-6.9,4.3
molecule_2253,-2.065736770629883,-6.8,1.3
molecule_2254,-1.2022970914840698,-7.0,11.2
molecule_2255,-3.475830316543579,-6.9,-2.3
molecule_2256,-3.5750603675842285,-7.1,-3.8
molecule_2257,-1.254326343536377,-6.7,-1.2
molecule_2258,-2.2290658950805664,-7.6,3.5
molecule_2259,-3.4258766174316406,-7.1,3.9
molecule_2260,-3.3458902835845947,-8.0,7.8
molecule_2261,-3.153611898422241,-7.1,6.8
molecule_2262,-3.494286060333252,-7.7,3.7
molecule_2263,-3.3036322593688965,-7.2,1.0
molecule_2264,-2.870608329772949,-7.6,6.0
molecule_2265,-2.010952949523926,-6.8,-2.2
molecule_2266,-0.9068147540092468,-6.3,-3.8
molecule_2267,-1.0457181930541992,-6.4,-2.1
molecule_2268,-3.5355093479156494,-7.4,2.9
molecule_2269,-3.044999361038208,-6.6,-1.0
molecule_2270,-3.0866687297821045,-7.2,6.9
molecule_2271,-2.175812005996704,-6.9,2.0
molecule_2272,-2.874185562133789,-7.1,-1.7
molecule_2273,-3.517453193664551,-7.8,1.0
molecule_2274,-3.0824363231658936,-5.8,-5.2
molecule_2275,-2.7541186809539795,-7.1,7.1
molecule_2276,-3.420799732208252,-6.3,-3.7
molecule_2277,-3.043095111846924,-7.1,7.5
molecule_2278,-1.699807047843933,-6.7,-1.9
molecule_2279,-2.8790266513824463,-6.1,-2.1
molecule_2280,-1.4745711088180542,-6.1,-3.6
molecule_2281,-3.9087178707122803,-6.7,-1.0
molecule_2282,-1.7662135362625122,-6.6,-2.8
molecule_2283,-3.325322151184082,-7.8,7.7
molecule_2284,-2.1144421100616455,-7.5,0.4
molecule_2285,-1.649843692779541,-7.2,-2.7
molecule_2286,-3.502929210662842,-6.1,-2.2
molecule_2287,-1.8862284421920776,-7.3,-4.4
molecule_2288,-3.1883480548858643,-7.3,2.5
molecule_2289,-3.5224292278289795,-7.0,2.2
molecule_2290,-3.0628340244293213,-7.3,-2.6
molecule_2291,-3.461564779281616,-6.9,1.6
molecule_2292,-3.4083306789398193,-7.1,1.5
molecule_2293,-2.9806294441223145,-6.0,-5.1
molecule_2294,-3.5559189319610596,-7.1,-2.1
molecule_2295,-3.5611300468444824,-7.1,-3.6
molecule_2296,-1.7663661241531372,-7.2,-2.7
molecule_2297,-0.9451457858085632,-6.0,-5.2
molecule_2298,-3.116942882537842,-7.0,0.4
molecule_2299,-2.262221574783325,-7.0,0.1
molecule_2300,-2.4662249088287354,-6.7,-1.3
molecule_2301,-2.940281391143799,-6.3,-5.4
molecule_2302,-3.0036168098449707,-6.6,-1.3
molecule_2303,-2.282517194747925,-6.6,-1.8
molecule_2304,-3.6447012424468994,-6.8,-0.5
molecule_2305,-3.7995004653930664,-7.1,2.8
molecule_2306,-3.046056032180786,-6.3,-2.9
molecule_2307,-3.440948963165283,-7.3,0.7
molecule_2308,-3.2465715408325195,-7.6,7.5
molecule_2309,-2.020338296890259,-6.5,1.4
molecule_2310,-2.8490359783172607,-7.0,-4.7
molecule_2311,-2.710162401199341,-7.1,-1.6
molecule_2312,-3.6301209926605225,-7.4,1.6
molecule_2313,-3.1275908946990967,-7.5,-3.1
molecule_2314,-2.8414127826690674,-5.9,-3.9
molecule_2315,-3.0907161235809326,-6.3,-3.7
molecule_2318,-1.2609001398086548,-6.2,-5.1
molecule_2319,-1.5604177713394165,-6.3,-0.5
molecule_2320,-1.851059079170227,-6.8,-0.4
molecule_2321,-2.037998676300049,-6.4,-7.7
molecule_2322,-2.9015300273895264,-6.6,-5.1
molecule_2323,-3.1161673069000244,-6.0,-5.0
molecule_2324,-3.312037229537964,-6.9,-5.2
molecule_2325,-2.1246817111968994,-7.0,-0.2
molecule_2326,-1.7626858949661255,-7.1,0.1
molecule_2327,-1.862947940826416,-7.4,1.2
molecule_2328,-3.7291979789733887,-7.2,4.9
molecule_2329,-1.2977991104125977,-7.7,-3.7
molecule_2330,-2.7010505199432373,-6.8,-2.3
molecule_2331,-3.0565760135650635,-7.3,-2.4
molecule_2332,-2.4930005073547363,-7.5,-1.7
molecule_2333,-1.9483977556228638,-6.6,-2.8
molecule_2334,-2.627333402633667,-7.4,2.4
molecule_2335,-3.1284449100494385,-6.9,-1.0
molecule_2336,-3.6448776721954346,-7.7,-2.5
molecule_2337,-3.2076117992401123,-7.1,3.0
molecule_2338,-2.9378130435943604,-6.9,-4.7
molecule_2339,-3.3068864345550537,-6.6,-3.3
molecule_2340,-1.099058985710144,-6.8,-5.8
molecule_2341,-1.775723934173584,-6.7,-4.3
molecule_2342,-2.031660795211792,-6.2,-6.4
molecule_2343,-2.5389034748077393,-7.0,0.5
molecule_2344,-3.7560527324676514,-8.1,1.1
molecule_2345,-3.499619722366333,-6.6,-2.7
molecule_2346,-2.881115436553955,-6.6,-2.2
molecule_2347,-3.35782790184021,-6.7,5.7
molecule_2348,-2.3985812664031982,-6.8,-1.9
molecule_2349,-2.269835948944092,-6.3,-3.1
molecule_2350,-1.2621612548828125,-7.1,-5.2
molecule_2351,-2.112611770629883,-8.5,1.9
molecule_2352,-3.0358119010925293,-7.6,-0.5
molecule_2353,-1.9526041746139526,-7.9,-2.8
molecule_2354,-3.4429383277893066,-7.6,5.6
molecule_2355,-2.4710090160369873,-7.8,2.1
molecule_2356,-1.3609747886657715,-7.5,5.6
molecule_2357,-2.4636917114257812,-8.0,-3.0
molecule_2358,-2.431626796722412,-7.2,-4.2
molecule_2359,-1.6309354305267334,-6.8,-5.0
molecule_2360,-1.485033392906189,-7.6,10.8
molecule_2361,-2.225116729736328,-7.1,8.8
molecule_2362,-2.5468311309814453,-6.3,-2.5
molecule_2363,-3.190512180328369,-6.7,2.7
molecule_2364,-1.2512867450714111,-6.9,-4.2
molecule_2365,-3.643972396850586,-7.8,11.0
molecule_2366,-2.028690814971924,-7.3,-3.7
molecule_2367,-2.00077748298645,-8.3,14.3
